dateonunit_date,UnitName,Susceptible,Colonized,Infected,SusceptibleX,SusceptibleX_vanc,SusceptibleX_all,SusceptibleX_ppi,admission,discharge,coe_score,ltachsnf,loshrscalc,isolationorder4,female,age,inpatient_days_prior,inpatient_icu_days_prior,priorencounters365,HCW_contacts,practitioner_contacts,nursing_contacts,unknown_contacts,therapist_contacts,tech_contacts,other_contacts,hcwconnectionsnew,therapistconnsnew,practitionerconnsnew,nursingconnsnew,otherconnsnew,techconnsnew,unknownconnsnew,unknownconnsnew_vre365,techconnsnew_vre365,otherconnsnew_vre365,nursingconnsnew_vre365,therapistconnsnew_vre365,practitionerconnsnew_vre365,hcwconnectionsnew_vre365,N,transfer
9/18/1960,INTUnit2,19,1,1,15,5,15,12,1,3,0.0,0.0,62.73888779,0.190476194,0.0,50.0,41.29722208,8.113888832999999,1.952380896,20.76190476,0.047619048,13.52380952,1.857142857,0.333333333,4.1428571430000005,0.857142857,22.66666667,0.047619048,0.0,12.95238095,0.14285714300000002,7.238095238,2.285714286,0.0,0.47619047600000003,0.095238095,0.380952381,0.0,0.0,0.9523809520000001,21,2.0
9/19/1960,INTUnit2,17,3,1,12,4,12,10,2,1,0.0,0.0,63.61666489,0.238095239,0.5,54.0,,,2.095238209,20.66666667,0.28571428600000004,12.23809524,1.6666666669999999,0.380952381,5.857142857,0.23809523800000001,21.66666667,0.047619048,0.0,12.42857143,0.047619048,7.619047619,1.523809524,0.28571428600000004,1.857142857,0.0,2.095238095,0.047619048,0.0,4.285714286,21,-1.0
9/20/1960,INTUnit2,15,5,1,11,2,11,12,1,4,1.0,0.0,111.24166869999999,0.190476194,1.0,24.0,17.70069442,,2.238095284,18.95238095,0.19047619,11.28571429,1.523809524,0.380952381,5.19047619,0.380952381,21.14285714,0.095238095,0.0,11.14285714,0.047619048,8.476190476000001,1.380952381,0.23809523800000001,1.952380952,0.0,2.285714286,0.0,0.0,4.476190476,21,2.0
9/21/1960,INTUnit2,15,4,1,12,2,12,12,0,3,,0.0,118.6055527,0.25,,,,,2.049999952,20.7,0.25,12.5,1.4,0.65,5.3,0.6,18.65,0.15,0.0,11.65,0.1,5.2,1.55,0.5,1.7,0.0,2.7,0.1,0.0,5.0,20,4.0
9/22/1960,INTUnit2,16,4,1,13,3,13,13,4,5,2.25,0.0,173.17666630000002,0.28571429800000003,0.75,57.25,21.93726846,3.149999979,2.285714388,17.76190476,0.19047619,11.42857143,1.0,0.333333333,4.571428571,0.23809523800000001,16.95238095,0.047619048,0.0,8.142857142999999,0.047619048,7.285714286,1.428571429,0.23809523800000001,1.476190476,0.0,1.761904762,0.0,0.0,3.476190476,21,1.0
9/23/1960,INTUnit2,16,5,0,12,6,12,14,3,5,0.333333343,0.0,58.76333237,0.238095239,0.0,51.66666794,20.80902771,5.607638861,2.761904716,16.66666667,0.0,11.38095238,1.047619048,0.14285714300000002,4.0476190480000005,0.047619048,17.38095238,0.0,0.0,10.04761905,0.0,6.904761905,0.428571429,0.14285714300000002,1.619047619,0.0,1.857142857,0.0,0.0,3.619047619,21,-2.0
9/24/1960,INTUnit2,12,5,0,9,5,9,13,0,0,,0.0,,0.235294119,,,,,2.058823586,19.70588235,0.058823529000000006,13.82352941,0.882352941,0.117647059,4.823529412,0.0,26.47058824,0.0,0.0,14.76470588,0.0,10.94117647,0.764705882,0.0,2.058823529,0.0,3.0,0.0,0.0,5.058823529,17,5.0
9/25/1960,INTUnit2,16,6,0,14,8,14,18,0,1,,0.0,16.51666641,0.181818187,,,,,2.363636255,22.59090909,0.181818182,14.31818182,0.363636364,0.409090909,6.272727272999999,1.045454545,21.86363636,0.0,0.0,15.5,0.22727272699999998,6.090909091,0.045454545,0.0,1.2272727270000001,0.090909091,3.1363636360000005,0.0,0.0,4.454545455,22,4.0
9/26/1960,INTUnit2,18,7,0,16,6,16,18,3,4,2.0,0.0,99.93333435,0.159999996,0.666666687,60.0,15.19374989,4.441666625,2.75999999,18.56,0.16,11.68,1.08,0.56,4.36,0.72,19.72,0.08,0.0,11.2,0.2,7.64,0.6,0.12,2.72,0.0,3.76,0.0,0.0,6.6,25,0.0
9/27/1960,INTUnit2,17,7,0,15,7,15,16,2,6,0.0,0.0,111.97222140000001,0.125,0.0,74.0,0.008333333,,3.666666746,18.91666667,0.291666667,11.16666667,1.25,1.0,4.666666667,0.541666667,15.70833333,0.083333333,0.0,9.083333332999999,0.041666667000000004,5.583333333,0.916666667,0.291666667,1.333333333,0.0,2.458333333,0.0,0.0,4.083333333,24,3.0
9/28/1960,INTUnit2,17,6,0,16,7,16,17,2,5,1.5,0.043478262000000004,187.3733368,0.21739129699999998,0.0,52.5,12.61458329,,3.782608747,18.08695652,0.17391304300000002,11.30434783,1.608695652,0.695652174,3.826086957,0.47826087,19.43478261,0.043478261,0.0,12.0,0.0,5.869565217000001,1.52173913,0.47826087,1.782608696,0.0,3.130434783,0.0,0.0,5.391304347999999,23,1.0
9/29/1960,INTUnit2,17,4,0,15,7,15,14,1,5,0.0,0.0,65.16999817,0.333333343,1.0,31.0,,,3.0952382089999997,18.52380952,0.333333333,11.71428571,1.761904762,0.6190476189999999,3.428571429,0.666666667,17.76190476,0.095238095,0.047619048,9.523809523999999,0.28571428600000004,5.714285714,2.095238095,0.666666667,1.2380952379999999,0.095238095,1.476190476,0.0,0.0,3.476190476,21,1.0
