S_1,S_2,S_3,S_4,S_5,S_6,S_7,X_1,X_2,X_3,X_4,X_5,X_6,X_7,UC_1,UC_2,UC_3,UC_4,UC_5,UC_6,UC_7, DC_1, DC_2, DC_3, DC_4, DC_5, DC_6, DC_7,I_1,I_2,I_3,I_4,I_5,I_6,I_7,M_1,M_2,M_3,M_4,M_5,M_6,M_7,N0_1,N0_2,N0_3,N0_4,N0_5,N0_6,N0_7,N1_1,N1_2,N1_3,N1_4,N1_5,N1_6,N1_7,D0_1,D0_2,D0_3,D0_4,D0_5,D0_6,D0_7,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,L_1,L_2,L_3,L_4,L_5,L_6,L_7,W_1,W_2,W_3,W_4,W_5,W_6,W_7
5.697182625173958,9.86901463217147,4.165252635971922,1.0040141531697166,2.0240400532596907,0.16633159171029283,0.7684438893979608,4.31145573351464,2.096029336478236,9.150827058515596,7.3844853459019975,4.611043265773172,10.104455396419336,2.6356377389998933,0.12510586285169872,0.0792752424473887,0.07887293298499913,0.08791721255929688,0.023359925994187663,0.03512383589551879,0.027955007703203694,8.416013984755857,4.201174076749732,0.9937334407566921,1.8580688210887202,1.151995741426029,0.45819039380182025,0.3618749637037804,2.450241793703844,0.7545067121531599,0.6113139317707951,1.6655144672802675,0.18956101354692453,0.23589878217303517,0.206088400195163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.798275017266153,4.431414912142623,4.941171704469168,3.364181033498209,1.9848181261605056,2.9815786951947856,1.2346366145167016,0.20172498273384531,0.06858508785738147,0.05882829553082942,0.1358189665017918,0.015181873839494594,0.018421304805216664,0.015363385483298297,1.93056366746197,1.73056366746197,1.93056366746197,1.33056366746197,0.7305636674619697,1.1305636674619701,0.43056366746196933,0.06943633253803072,0.06943633253803072,0.06943633253803072,0.06943633253803072,0.06943633253803072,0.06943633253803072,0.06943633253803072,0.013456371290798748,0.004020040595063563,0.0031474828186519813,0.009886796779534088,0.0014594660643222194,0.0014983477283988709,0.0013791601372336777,0.0015265066699281825,0.0005253826205992742,0.0004028260374135604,0.0009971716496574962,0.0001535871552155183,0.0001653228302672309,0.00014679386088436026,0.002545736657527747,0.0006853792123005794,0.0005177784049789112,0.001853884116759519,0.0001853290242704183,0.00019339915825668792,0.00016965235804377682
4.682122177497188,7.847350881560803,4.6222786157883755,2.665589599462374,1.5966801703593276,0.5298854017391234,1.060347190239038,4.028080636645334,1.8149994825222175,7.914685194261367,7.911125144893659,3.280215282968506,10.095365418423217,2.8296148213405865,0.14198077288019822,0.05511472465458505,0.07983885115046012,0.11627993947808501,0.03887476301510111,0.06363960308635157,0.0243274746035903,8.642097426561794,4.08677885268439,1.3423762940280917,2.8370983166876265,1.1800227830779668,1.1559209198850087,0.618505616255928,4.505718986415484,1.1957560585779978,2.040821044771703,3.4699069994782543,0.9042070005791002,1.1551886568663063,0.4672048975608573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.655583034461159,4.370154346693748,4.809585579115203,3.2946292336527305,1.9368266352526935,2.9282723793356435,1.2209731201403966,0.3444169655388348,0.1298456533062561,0.1904144208847905,0.2053707663472692,0.06317336474730614,0.0717276206643603,0.029026879859602665,1.868223123748166,1.6682231237481657,1.868223123748166,1.2682231237481658,0.6682231237481634,1.068223123748166,0.3682231237481633,0.13177687625183676,0.13177687625183676,0.13177687625183676,0.13177687625183676,0.13177687625183676,0.13177687625183676,0.13177687625183676,0.02732839572669087,0.010399606184507913,0.012626322279212447,0.018135773830233525,0.0050820122299418576,0.005615960764454917,0.003545240726899795,0.0026055206337061887,0.000884313649646038,0.0012681996877231452,0.0017808943610137832,0.0005433923310935601,0.0006407650973180887,0.0003041281971183915,0.005274061559184359,0.001831421745148368,0.0022644643733846673,0.003399607883521326,0.0007219472819446434,0.0008258687904059136,0.00042374390354470745
3.761238113667096,8.009840215899004,3.3182628506972285,1.7832540771002425,1.545249444304386,0.31517529905671826,0.47809421477597486,3.8775787684525818,3.019374704599188,5.777768325798715,5.153137340622118,3.209178412835639,4.8334470124063476,1.2443517072411185,0.20538232147819854,0.1657099057253927,0.21919218235255097,0.1999376393278166,0.0762623637777628,0.0714512690096498,0.03112447637491745,9.992152769099564,6.101476659204822,3.8553207575860626,4.571953705360265,2.2346876754225313,1.451950983302078,0.662215903559416,6.1636480273025676,2.7035985145715675,4.829455883565434,5.291717237589555,1.9346221036596762,1.327975436225215,0.5842136980485785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.544805282655268,4.283033668657067,4.597355548416411,3.194757323345272,1.8916779948910583,2.8636741659059473,1.1928454357371339,0.4551947173447253,0.2169663313429365,0.4026444515835789,0.30524267665472893,0.10832200510894195,0.13632583409405527,0.057154564262864714,1.7958088521843067,1.5958088521843066,1.7958088521843067,1.1958088521843067,0.5958088521843052,0.9958088521843069,0.2958088521843055,0.20419114781569442,0.20419114781569442,0.20419114781569442,0.20419114781569442,0.20419114781569442,0.20419114781569442,0.20419114781569442,0.04202380498947427,0.019191608569216943,0.030157760861340487,0.028357601341349754,0.010758668295164432,0.012043196789952648,0.006603636509194457,0.003527404211156034,0.0016678868351266264,0.002830763786724364,0.0027144521424194786,0.0010484116130262987,0.0009472078830647879,0.00046629009190820464,0.008192598738800598,0.003444305788432505,0.005660364045060745,0.005279262209787661,0.0016507861719493341,0.0019431133096434413,0.0008345116425193157
3.4143630606039936,6.154171287287071,3.6157375333647352,1.645352282202698,1.6227155672600768,0.8286399610819654,0.31678316883802526,4.00721461426992,2.7918948173053084,5.345857694458806,3.969881231151187,2.9823935541625732,4.980107562262643,0.6391785487837679,0.2509250585423302,0.12598375417830637,0.3288111946647984,0.15385624314992283,0.10418772771429963,0.10253784927028964,0.02998814807442348,11.373208089153525,6.727320373616261,6.86655861162807,5.349998316525652,3.3736389009125376,2.95698201896448,0.6880612430771378,4.954289177430231,2.2006297676130457,5.84303496588355,3.8809119269705503,1.917064249950505,2.131732608420612,0.3259888912266571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.549391116502596,4.261325212185517,4.524943308144254,3.2025958581934106,1.8905226298325464,2.8263676571037966,1.194957232489287,0.45060888349740214,0.23867478781448714,0.4750566918557381,0.29740414180658936,0.10947737016745313,0.17363234289620552,0.05504276751071194,1.7944230047067593,1.5944230047067591,1.7944230047067593,1.1944230047067592,0.5944230047067566,0.9944230047067583,0.29442300470675675,0.20557699529324314,0.20557699529324314,0.20557699529324314,0.20557699529324314,0.20557699529324314,0.20557699529324314,0.20557699529324314,0.04990475570119221,0.025813680603689836,0.045796753545761716,0.03437285966544827,0.014293724154786884,0.01827097028344527,0.0086469018931853,0.0032205209727910935,0.0016312116218699306,0.0034592527830506663,0.002325846459011718,0.0010876679821695233,0.0013289048597404452,0.0003911505765473944,0.009929115000781778,0.004784319248459119,0.008910033991608751,0.006540044364201243,0.002272980943272411,0.0031497000250424855,0.0011631312258577134
3.9892585225625656,5.978640071221537,6.9246893154828735,2.744884582709854,1.6490306728024495,1.7303475393253338,0.4580175054671816,4.7975932986779775,3.5385100377831327,8.20974758957584,4.638980186131607,2.317680756524179,4.6347949658765195,0.5866063257877526,0.1549351147510788,0.12737465312829407,0.25139073642767684,0.10556628464672578,0.041221252163425155,0.06814941050787425,0.024543400553997383,11.965697423176685,7.696234703382086,7.878516487711209,5.730544001665399,2.1534118029245803,3.1425126050916634,0.5267129661644981,4.0925156408316825,2.659240534484948,3.7356558708023595,2.7800249448464243,0.8386555155853563,1.424195479198598,0.40411980202658204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5851558100125365,4.238507682054539,4.622914423243001,3.257881496523474,1.91797959478052,2.8554454140775722,1.1864038426381944,0.414844189987463,0.26149231794546124,0.37708557675699356,0.2421185034765278,0.08202040521947884,0.14455458592243062,0.06359615736180668,1.8289312630058412,1.628931263005841,1.8289312630058412,1.228931263005841,0.6289312630058388,1.0289312630058396,0.3289312630058388,0.17106873699416078,0.17106873699416078,0.17106873699416078,0.17106873699416078,0.17106873699416078,0.17106873699416078,0.17106873699416078,0.049966581142068665,0.02914093269234378,0.04769172167650123,0.03286087194534754,0.013742669338731209,0.01966256389835811,0.00931717202561366,0.0028352777847415913,0.0018259874734077952,0.0025675371403999867,0.0018058045073068788,0.0006528704776287414,0.001037455674521198,0.0004167224370981474,0.010187185580092895,0.005592619546224886,0.009623831847739657,0.006433200885511469,0.0022621594336671145,0.0035515356100847264,0.0013473704663539946
3.9587484861989553,4.3083538580412455,6.118595935515853,3.4611944853364216,1.8507468825966065,2.5126889689729746,1.016701471530779,4.743968813683883,2.857906221598043,6.966221350708499,5.117192514396723,2.5483606552295672,4.679285710619498,1.2326008746948642,0.16809771373162238,0.08362319244837417,0.2826196421562998,0.18320274656773036,0.08903528854387417,0.13483744460320413,0.057583520462224945,11.93054361897054,6.90460941141878,8.993348940687762,7.349430973550267,3.1505474048707462,4.314451536856541,1.3860226200124377,3.1986413674149827,1.8455073164935574,3.6392141309315424,3.8889792801488476,2.3613097687591864,2.358736338947761,1.3070915132996979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62436532536578,4.245538995936621,4.636296394936763,3.2523416775808633,1.875186133753983,2.833515990144707,1.1711320583650846,0.37563467463422145,0.2544610040633867,0.3637036050632332,0.24765832241913702,0.124813866246016,0.16648400985529616,0.07886794163491684,1.8248720570411188,1.6248720570411186,1.8248720570411188,1.2248720570411187,0.624872057041118,1.0248720570411172,0.32487205704111755,0.17512794295888193,0.17512794295888193,0.17512794295888193,0.17512794295888193,0.17512794295888193,0.17512794295888193,0.17512794295888193,0.046794369953477535,0.030312792617985015,0.04436739857039127,0.030958096523789953,0.014747027355749868,0.020132286592283947,0.010619156608332157,0.0024402075717303673,0.0015660289394124841,0.0024795223234274077,0.002151358804257191,0.0012261013240898618,0.001382861950276072,0.0007439915302581751,0.009692149705075676,0.005977071674938274,0.009112505122958654,0.006076498377866539,0.0024806334646917693,0.003696252775335478,0.0016300627779737803
5.181211188015595,4.456640479143486,4.6206280663049535,3.8877710067903837,2.4270446594523505,2.1223004156162992,1.1413606524608617,5.95951531816496,3.4383088060014764,5.078073858435257,5.282116234562373,3.160513464153183,3.0480835386956042,1.330561116046089,0.19876285236414037,0.09924678410895293,0.24819759500591834,0.18674912674779653,0.10852028879968405,0.12195416943250975,0.06291922407050711,13.641135622145175,7.389270376095427,7.677642641834292,8.421415780145445,4.226244540249307,3.391865535045203,1.6105741883558424,3.019375019310096,1.616533554650658,2.3754578384195573,3.2219478517539826,2.077677047345444,1.3157963412103786,0.8545848190667035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.664872618887104,4.266044930025419,4.665779932146651,3.2809297153752457,1.894291806603848,2.8525069720421143,1.1908037604193233,0.3351273811128935,0.23395506997458085,0.33422006785334657,0.2190702846247544,0.10570819339614972,0.1474930279578907,0.05919623958067802,1.8466837822723552,1.646683782272355,1.8466837822723552,1.246683782272355,0.6466837822723549,1.0466837822723536,0.3466837822723549,0.1533162177276448,0.1533162177276448,0.1533162177276448,0.1533162177276448,0.1533162177276448,0.1533162177276448,0.1533162177276448,0.042660978102286425,0.02925347783544204,0.04141332234367649,0.02927182156807417,0.015393213820441355,0.019874214855929728,0.010323592695718316,0.0022643887638614745,0.00142110732841159,0.0019879388731375604,0.0018936314046870434,0.0011183490058009032,0.0010114216445235716,0.0005586154914304117,0.008897355814579828,0.005881085796990797,0.008612022497514978,0.005743243611475054,0.002641077244395765,0.003725186561600391,0.0016147722695883696
3.9611697291005425,4.108606544514829,3.8935657505061796,2.7178225194486307,1.59033221083334,0.9715814378308364,1.1493416147864608,4.592685023854223,3.5297199132140675,4.2171897790439505,3.6665360757136303,2.1324171631537383,1.4383050335815175,1.3566681542083188,0.23171686294288177,0.1447134326735505,0.15651515916278488,0.19229477843769693,0.0831795688778322,0.019834026130594744,0.030083526724806114,13.446817716779128,7.5026337325437416,6.8120526375676596,8.01330603677007,3.8208703227874237,1.9891387352647707,1.747752412821917,2.767610667323187,1.7143263770538164,1.9206766737194165,2.4100405896299426,1.3732007343476302,0.5811407671922705,0.7161542914584992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67480615671444,4.266337689004075,4.684340617842896,3.294477635770087,1.9031548082735776,2.864903990157173,1.198819213665392,0.32519384328555984,0.23366231099592086,0.3156593821571012,0.20552236422991255,0.09684519172642138,0.13509600984283074,0.05118078633461021,1.852543695615931,1.6525436956159307,1.852543695615931,1.2525436956159308,0.652543695615931,1.0525436956159293,0.3525436956159308,0.14745630438406884,0.14745630438406884,0.14745630438406884,0.14745630438406884,0.14745630438406884,0.14745630438406884,0.14745630438406884,0.039546090990785536,0.028121562462685233,0.03837487653304474,0.02688939246209693,0.01430003405909132,0.018213319864554975,0.009113155954054588,0.0021489444205864696,0.0014419103082775261,0.0017594360759404792,0.0015935203027074062,0.0008698453492342287,0.0007165278130787996,0.0004849305357377589,0.008252218918650935,0.005701828189343817,0.008064429029569841,0.005306444222972425,0.0024917172186972054,0.0034950120214597646,0.0014163718123308695
3.215513516446393,3.8045143575533715,3.802803141074719,2.434637970429781,1.2181402951267306,1.4692651821502134,0.9224281297217051,3.9481911408220145,3.6205833339140763,4.398456449289656,3.387984145782351,1.7304147058128314,2.038220813714419,1.1507569953069638,0.17190372934125855,0.14232732003645868,0.2183865841700608,0.13134148148225894,0.04431972171246109,0.06735355475461935,0.03705752498583095,13.288763031617556,8.568518478362662,9.124328212455039,7.700687076771357,3.6029232887569167,2.4456256920443793,1.922026912244552,4.375628581772738,3.8640565101334228,5.456025613010507,4.34534932553422,1.4042019885910257,2.979534757336345,0.967730437740952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.611096159268542,4.176498839945396,4.556382038025952,3.2284561158910257,1.8947707148680784,2.7397510265773812,1.1869235079072296,0.388903840731458,0.32350116005459767,0.4436179619740419,0.27154388410897284,0.10522928513192124,0.2602489734226236,0.06307649209277308,1.7866173471201707,1.5866173471201706,1.7866173471201707,1.1866173471201706,0.5866173471201704,0.9866173471201691,0.2866173471201703,0.21338265287982905,0.21338265287982905,0.21338265287982905,0.21338265287982905,0.21338265287982905,0.21338265287982905,0.21338265287982905,0.04173360114757481,0.03255657958608737,0.04367057828215625,0.029382684894918767,0.014430140130725128,0.024211704498658886,0.009534588404417498,0.002833720847863971,0.0023881992134036256,0.0032343560902601287,0.0023729526799013507,0.0009209879023316143,0.001823170724443582,0.0006264123506337869,0.008506532684849848,0.006435339935606044,0.008913055046518362,0.005653279302627558,0.0024521438514368637,0.0045879652972085384,0.0013999655684632244
2.4920333734668314,3.475984444183972,3.742630450130316,2.0371793217342336,2.0022233080806,1.3460216009628603,0.8791971554054803,3.2621076880419584,3.710816752543117,4.724253487276232,2.95003323079592,2.6313288754577404,1.9382783358164413,1.1362712764474419,0.20305086868571154,0.13072027238816042,0.3345386028629421,0.20660131858440453,0.10116703309855085,0.15914720320749431,0.030102195342539138,12.276345324047526,9.905518732829574,13.243493430719258,8.130767950602568,4.611412417719143,3.9456203802330903,1.9546160566457724,3.7664627457579267,3.7769597980551737,5.955084029011238,3.675418178282844,2.6538683656439375,2.610932479780095,0.9998133161587697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.595777161469925,4.161918704812147,4.541412297970463,3.230674510213809,1.8758749357335267,2.7571970492077895,1.1839150512171863,0.404222838530075,0.3380812951878456,0.45858770202953136,0.2693254897861897,0.12412506426647212,0.24280295079221578,0.06608494878281629,1.788565903836497,1.5885659038364968,1.788565903836497,1.1885659038364969,0.5885659038364961,0.9885659038364948,0.28856590383649616,0.21143409616350303,0.21143409616350303,0.21143409616350303,0.21143409616350303,0.21143409616350303,0.21143409616350303,0.21143409616350303,0.04545783449983127,0.0378524759586569,0.05059820871642267,0.03243078770843088,0.01619562148618629,0.028846409672358655,0.010479872651870255,0.002718429255185973,0.002470660646458609,0.0035574710497689155,0.0022113621730647692,0.0013622083327509097,0.0017318096060200173,0.0006509406442863414,0.009188879989556975,0.0074380860823589235,0.010182310932362213,0.006200417978531469,0.0026858037950691785,0.0054968991193247016,0.0015023777086377711
